Timestamp,CH0
2025-07-31 15:23:26.205661,9.951792624279191
2025-07-31 15:23:26.215661,10.602670875692967
2025-07-31 15:23:26.225661,11.406629799994088
2025-07-31 15:23:26.235661,12.04055789756455
2025-07-31 15:23:26.245661,12.24334118310142
2025-07-31 15:23:26.255661,12.969086438678943
2025-07-31 15:23:26.265661,13.405625829641988
2025-07-31 15:23:26.275661,13.839086160618441
2025-07-31 15:23:26.285661,14.22744947783033
2025-07-31 15:23:26.295661,14.524072248450855
2025-07-31 15:23:26.305661,14.773004138083596
2025-07-31 15:23:26.315661,14.76576907495219
2025-07-31 15:23:26.325661,14.971799502922247
2025-07-31 15:23:26.335661,14.85950686089808
2025-07-31 15:23:26.345661,14.9786691139083
2025-07-31 15:23:26.355661,14.795298754918297
2025-07-31 15:23:26.365661,14.754368157156414
2025-07-31 15:23:26.375661,14.169419803179556
2025-07-31 15:23:26.385661,14.007951720386329
2025-07-31 15:23:26.395661,13.462024686125316
2025-07-31 15:23:26.405661,12.9719456776576
2025-07-31 15:23:26.415661,12.398576090198837
2025-07-31 15:23:26.425661,11.740902766652425
2025-07-31 15:23:26.435661,11.25476935000681
2025-07-31 15:23:26.445661,10.748813495347001
2025-07-31 15:23:26.455661,9.917914749156353
2025-07-31 15:23:26.465661,9.555057568861237
2025-07-31 15:23:26.475661,8.694158297302286
2025-07-31 15:23:26.485661,7.9054168629342385
2025-07-31 15:23:26.495661,7.460433545595275
2025-07-31 15:23:26.505661,6.942632454815602
2025-07-31 15:23:26.515661,6.678913641297606
2025-07-31 15:23:26.525661,6.176134415616058
2025-07-31 15:23:26.535661,5.6897502006058875
2025-07-31 15:23:26.545661,5.513115378491229
2025-07-31 15:23:26.555661,5.2050595648162545
2025-07-31 15:23:26.565661,5.04533783929781
2025-07-31 15:23:26.575661,5.284190716595894
2025-07-31 15:23:26.585661,5.194974755926881
2025-07-31 15:23:26.595661,4.938214240707325
2025-07-31 15:23:26.605661,5.286233370199559
2025-07-31 15:23:26.615661,5.418372064740673
2025-07-31 15:23:26.625661,5.898698214430372
2025-07-31 15:23:26.635661,6.1474028895650354
2025-07-31 15:23:26.645661,6.489358470122746
2025-07-31 15:23:26.655661,7.0933538611402165
2025-07-31 15:23:26.665661,7.819404536059659
2025-07-31 15:23:26.675661,8.183562391825598
2025-07-31 15:23:26.685661,8.567177059347742
2025-07-31 15:23:26.695661,9.079499412439649
2025-07-31 15:23:26.705661,10.196875539902079
2025-07-31 15:23:26.715661,10.58284362656565
2025-07-31 15:23:26.725661,11.142260106733431
2025-07-31 15:23:26.735661,11.883080415649072
2025-07-31 15:23:26.745661,12.17745292909548
2025-07-31 15:23:26.755661,13.100687075084053
2025-07-31 15:23:26.765661,13.539507731461818
2025-07-31 15:23:26.775661,13.703305622837457
2025-07-31 15:23:26.785661,14.354621704220854
2025-07-31 15:23:26.795661,14.410159568034334
2025-07-31 15:23:26.805661,14.653807417722694
2025-07-31 15:23:26.815661,14.833131794292902
2025-07-31 15:23:26.825661,14.927939051925646
2025-07-31 15:23:26.835661,15.027913044554357
2025-07-31 15:23:26.845661,14.912324503081836
2025-07-31 15:23:26.855661,14.880793605476462
2025-07-31 15:23:26.865661,14.485689137981959
2025-07-31 15:23:26.875661,14.117651797780503
2025-07-31 15:23:26.885661,14.033989210260685
2025-07-31 15:23:26.895661,13.555240863751612
2025-07-31 15:23:26.905661,12.95571632876705
2025-07-31 15:23:26.915661,12.351026443661604
2025-07-31 15:23:26.925661,11.900659983950005
2025-07-31 15:23:26.935661,11.312211604889153
2025-07-31 15:23:26.945661,10.523123221893895
2025-07-31 15:23:26.955661,9.962351562569209
2025-07-31 15:23:26.965661,9.34308755943621
2025-07-31 15:23:26.975661,8.853534351610355
2025-07-31 15:23:26.985661,8.153198889786378
2025-07-31 15:23:26.995661,7.480952312140212
2025-07-31 15:23:27.005661,7.12243447661727
2025-07-31 15:23:27.015661,6.766823377508432
2025-07-31 15:23:27.025661,6.269951399340477
2025-07-31 15:23:27.035661,5.725070989458484
2025-07-31 15:23:27.045661,5.446923535461814
2025-07-31 15:23:27.055661,5.234181460486834
2025-07-31 15:23:27.065661,5.043705784413572
2025-07-31 15:23:27.075661,4.798894326781253
2025-07-31 15:23:27.085661,4.974862750520542
2025-07-31 15:23:27.095661,5.0878318700559655
2025-07-31 15:23:27.105661,5.237830386137115
2025-07-31 15:23:27.115661,5.388608261180806
2025-07-31 15:23:27.125661,5.947394543260668
2025-07-31 15:23:27.135661,6.134448326467543
2025-07-31 15:23:27.145661,6.635117733524597
2025-07-31 15:23:27.155661,7.1882501469367535
2025-07-31 15:23:27.165661,7.588802440915248
2025-07-31 15:23:27.175661,8.069186021571163
2025-07-31 15:23:27.185661,8.73245002616746
2025-07-31 15:23:27.195661,9.3851291393959
2025-07-31 15:23:27.205661,10.072808660390393
2025-07-31 15:23:27.215661,10.576504751666167
2025-07-31 15:23:27.225661,11.041469429550972
2025-07-31 15:23:27.235661,11.814265197504206
2025-07-31 15:23:27.245661,12.2776535383261
2025-07-31 15:23:27.255661,12.97040940020927
2025-07-31 15:23:27.265661,13.38171606072952
2025-07-31 15:23:27.275661,13.736339387583119
2025-07-31 15:23:27.285661,14.332155842164292
2025-07-31 15:23:27.295661,14.527720623668278
2025-07-31 15:23:27.305661,14.796390114620777
2025-07-31 15:23:27.315661,14.828352820257102
2025-07-31 15:23:27.325661,15.064142339322224
2025-07-31 15:23:27.335661,14.981333441697863
2025-07-31 15:23:27.345661,14.91495929159335
2025-07-31 15:23:27.355661,14.785403083995313
2025-07-31 15:23:27.365661,14.510589724786012
2025-07-31 15:23:27.375661,14.364120530904964
2025-07-31 15:23:27.385661,13.91889557651366
2025-07-31 15:23:27.395661,13.494322053605408
2025-07-31 15:23:27.405661,13.021989266941246
2025-07-31 15:23:27.415661,12.47461261820339
2025-07-31 15:23:27.425661,11.896756700013539
2025-07-31 15:23:27.435661,11.47269270330122
2025-07-31 15:23:27.445661,10.587753323408696
2025-07-31 15:23:27.455661,10.075552989752026
2025-07-31 15:23:27.465661,9.250968778047095
2025-07-31 15:23:27.475661,8.654925857579109
2025-07-31 15:23:27.485661,8.08722753005306
2025-07-31 15:23:27.495661,7.475696537804219
2025-07-31 15:23:27.505661,6.98283283317303
2025-07-31 15:23:27.515661,6.637737872196226
2025-07-31 15:23:27.525661,6.401122185841669
2025-07-31 15:23:27.535661,5.74870429257961
2025-07-31 15:23:27.545661,5.532062306628728
2025-07-31 15:23:27.555661,5.1281477284538015
2025-07-31 15:23:27.565661,5.022378631807423
2025-07-31 15:23:27.575661,5.0819131778815
2025-07-31 15:23:27.585661,4.934353829473865
2025-07-31 15:23:27.595661,5.177184494941246
2025-07-31 15:23:27.605661,5.103935732776121
2025-07-31 15:23:27.615661,5.424553676145112
2025-07-31 15:23:27.625661,5.9374037125948576
2025-07-31 15:23:27.635661,6.243806948996322
2025-07-31 15:23:27.645661,6.617297334100852
2025-07-31 15:23:27.655661,7.117339343081101
2025-07-31 15:23:27.665661,7.6407705568878885
2025-07-31 15:23:27.675661,8.288648519973457
2025-07-31 15:23:27.685661,8.681660283709554
2025-07-31 15:23:27.695661,9.423132241493443
2025-07-31 15:23:27.705661,10.071904872057708
2025-07-31 15:23:27.715661,10.531391601443836
2025-07-31 15:23:27.725661,11.129873917995875
2025-07-31 15:23:27.735661,11.724568057525339
2025-07-31 15:23:27.745661,12.555274215598509
2025-07-31 15:23:27.755661,13.085818295206408
2025-07-31 15:23:27.765661,13.350697318446839
2025-07-31 15:23:27.775661,13.748609589391075
2025-07-31 15:23:27.785661,14.384273705745006
2025-07-31 15:23:27.795661,14.44577485833771
2025-07-31 15:23:27.805661,14.774919173091112
2025-07-31 15:23:27.815661,15.073953902035328
2025-07-31 15:23:27.825661,15.00654044840429
2025-07-31 15:23:27.835661,15.007711163198344
2025-07-31 15:23:27.845661,15.004527021876836
2025-07-31 15:23:27.855661,14.858811264986963
2025-07-31 15:23:27.865661,14.537336253937681
2025-07-31 15:23:27.875661,14.39250137172626
2025-07-31 15:23:27.885661,14.018263514777967
2025-07-31 15:23:27.895661,13.229360763435281
2025-07-31 15:23:27.905661,12.880944926438541
2025-07-31 15:23:27.915661,12.369526410258526
2025-07-31 15:23:27.925661,11.671272096398113
2025-07-31 15:23:27.935661,11.180802327479327
2025-07-31 15:23:27.945661,10.598329707267727
2025-07-31 15:23:27.955661,9.998109115001775
2025-07-31 15:23:27.965661,9.281985208206601
2025-07-31 15:23:27.975661,8.94442857874252
2025-07-31 15:23:27.985661,7.985191883428751
2025-07-31 15:23:27.995661,7.463835730537181
2025-07-31 15:23:28.005661,7.052440843021954
2025-07-31 15:23:28.015661,6.511195651870995
2025-07-31 15:23:28.025661,5.917612115833026
2025-07-31 15:23:28.035661,5.888947035012496
2025-07-31 15:23:28.045661,5.412449457738797
2025-07-31 15:23:28.055661,5.272397448508302
2025-07-31 15:23:28.065661,4.984576092403453
2025-07-31 15:23:28.075661,5.001448019001476
2025-07-31 15:23:28.085661,4.882062996571316
2025-07-31 15:23:28.095661,5.0378695790755
2025-07-31 15:23:28.105661,5.278512377308067
2025-07-31 15:23:28.115661,5.445795539824208
2025-07-31 15:23:28.125661,5.863625759321794
2025-07-31 15:23:28.135661,6.017102814154402
2025-07-31 15:23:28.145661,6.386715318920125
2025-07-31 15:23:28.155661,6.906788219240309
2025-07-31 15:23:28.165661,7.541013122541895
2025-07-31 15:23:28.175661,8.1262684517037
2025-07-31 15:23:28.185661,8.715446263881088
2025-07-31 15:23:28.195661,9.382379263613178
2025-07-31 15:23:28.205661,10.099897587954235
2025-07-31 15:23:28.215661,10.86755218593404
2025-07-31 15:23:28.225661,11.147537764500232
2025-07-31 15:23:28.235661,11.757224318082043
2025-07-31 15:23:28.245661,12.232470569316162
2025-07-31 15:23:28.255661,13.023006643468872
2025-07-31 15:23:28.265661,13.38589871841394
2025-07-31 15:23:28.275661,13.86022864730243
2025-07-31 15:23:28.285661,14.118131480815576
2025-07-31 15:23:28.295661,14.60781350110615
2025-07-31 15:23:28.305661,14.71674955022882
2025-07-31 15:23:28.315661,15.084306897079514
2025-07-31 15:23:28.325661,14.91235449063185
2025-07-31 15:23:28.335661,14.93638113172529
2025-07-31 15:23:28.345661,14.998688627758042
2025-07-31 15:23:28.355661,14.878961004294082
2025-07-31 15:23:28.365661,14.63144311955972
2025-07-31 15:23:28.375661,14.251859385294258
2025-07-31 15:23:28.385661,13.965621363956457
2025-07-31 15:23:28.395661,13.555241585676994
2025-07-31 15:23:28.405661,12.915898606676999
2025-07-31 15:23:28.415661,12.473074208557568
2025-07-31 15:23:28.425661,11.777055628798507
2025-07-31 15:23:28.435661,11.193095012529266
2025-07-31 15:23:28.445661,10.672395909900965
2025-07-31 15:23:28.455661,9.859393913305999
2025-07-31 15:23:28.465661,9.437012368431677
2025-07-31 15:23:28.475661,8.567413513726871
2025-07-31 15:23:28.485661,8.020629880207812
2025-07-31 15:23:28.495661,7.716940111658006
2025-07-31 15:23:28.505661,7.106517936386307
2025-07-31 15:23:28.515661,6.597242900568656
2025-07-31 15:23:28.525661,6.132525551670835
2025-07-31 15:23:28.535661,5.756119472843188
2025-07-31 15:23:28.545661,5.459384551594716
2025-07-31 15:23:28.555661,5.2851147868149635
2025-07-31 15:23:28.565661,5.093820979740417
2025-07-31 15:23:28.575661,5.176145432945866
2025-07-31 15:23:28.585661,4.92705658448513
2025-07-31 15:23:28.595661,5.078174830961507
2025-07-31 15:23:28.605661,5.315704959478375
2025-07-31 15:23:28.615661,5.35228071551357
2025-07-31 15:23:28.625661,6.044518549940859
2025-07-31 15:23:28.635661,6.086239161418141
2025-07-31 15:23:28.645661,6.601457694121515
2025-07-31 15:23:28.655661,7.0545885141129
2025-07-31 15:23:28.665661,7.448400257751731
2025-07-31 15:23:28.675661,8.158016565279452
2025-07-31 15:23:28.685661,8.614562815500584
2025-07-31 15:23:28.695661,9.414621757146978
2025-07-31 15:23:28.705661,10.042560074276182
2025-07-31 15:23:28.715661,10.755798986624534
2025-07-31 15:23:28.725661,11.233703291232342
2025-07-31 15:23:28.735661,11.650298454912985
2025-07-31 15:23:28.745661,12.377973559799111
2025-07-31 15:23:28.755661,13.015265134861709
2025-07-31 15:23:28.765661,13.330464129996196
2025-07-31 15:23:28.775661,13.668380527776344
2025-07-31 15:23:28.785661,14.158723687871456
2025-07-31 15:23:28.795661,14.671517730016568
2025-07-31 15:23:28.805661,14.947293470420846
2025-07-31 15:23:28.815661,14.756531579081777
2025-07-31 15:23:28.825661,14.876338016014039
2025-07-31 15:23:28.835661,15.073896948417675
2025-07-31 15:23:28.845661,14.874707267126311
2025-07-31 15:23:28.855661,14.64630942792764
2025-07-31 15:23:28.865661,14.3756114564703
2025-07-31 15:23:28.875661,14.281063486751092
2025-07-31 15:23:28.885661,13.704293010379516
2025-07-31 15:23:28.895661,13.23589913845816
2025-07-31 15:23:28.905661,13.161535838414714
2025-07-31 15:23:28.915661,12.391574750938897
2025-07-31 15:23:28.925661,11.867342134801554
2025-07-31 15:23:28.935661,11.266564732926103
2025-07-31 15:23:28.945661,10.534259059553603
2025-07-31 15:23:28.955661,9.861041677497592
2025-07-31 15:23:28.965661,9.268034587316249
2025-07-31 15:23:28.975661,8.575503960786826
2025-07-31 15:23:28.985661,7.899276581990498
2025-07-31 15:23:28.995661,7.457505447274033
2025-07-31 15:23:29.005661,6.991918040482587
2025-07-31 15:23:29.015661,6.633587396521452
2025-07-31 15:23:29.025661,6.209136884950186
2025-07-31 15:23:29.035661,5.700297281046692
2025-07-31 15:23:29.045661,5.544596328433677
2025-07-31 15:23:29.055661,5.219073341015395
2025-07-31 15:23:29.065661,4.956410027457588
