Time(s),CH0,CH1
0.0,-0.02028974319591985,2.985588372348739
0.0001000050002500125,-0.14946952596903665,2.986260955446002
0.000200010000500025,-0.12932865946671432,3.042344123332723
0.0003000150007500375,0.07717144777259359,2.948990806928893
0.00040002000100005,-0.1196157429112692,2.9460138006238825
0.0005000250012500625,-0.047829658548766724,2.9760716060767787
0.000600030001500075,0.04141706287584829,2.9988837946020603
0.0007000350017500875,0.14673671451164305,3.063383809570206
0.0008000400020001,0.2729648541056087,2.968923902097605
0.0009000450022501125,0.025045357252803623,3.007818358123715
0.001000050002500125,0.10636896613495953,3.0137374634119145
0.0011000550027501375,-0.1327040344824904,3.096274563358586
0.00120006000300015,-0.01025233018859438,3.037814893182351
0.0013000650032501625,0.055871473728043825,2.9990836995607784
0.001400070003500175,0.030312216791523475,3.049639665247522
0.0015000750037501875,0.2117578324105975,3.0376517689606883
0.0016000800040002,0.1052279802569275,2.9214511226102595
0.0017000850042502124,0.008961613960560874,3.032863005945276
0.001800090004500225,0.05719100790713098,2.9935273441551917
0.0019000950047502374,0.29399772699432747,3.054045927231523
0.00200010000500025,0.07483446206037418,2.9652008669449477
0.0021001050052502626,0.0007617272106218709,3.038039125758364
0.002200110005500275,0.14289170319620242,2.9754946578769146
0.0023001150057502875,0.09123267912436554,3.063969355761325
0.0024001200060003,0.1759574127052815,2.8944206217578943
0.0025001250062503125,0.3577856966914565,3.080618431557993
0.002600130006500325,0.20895229295192772,3.1151893514032354
0.0027001350067503375,0.30987943470499835,2.9990037638743834
0.00280014000700035,0.09591265027236803,3.0353798276044537
0.0029001450072503624,0.16330471216134274,2.922586688094394
0.003000150007500375,0.2976975633870354,3.034635451664949
0.0031001550077503874,0.38885037101260067,2.9574861643980137
0.0032001600080004,0.18476760419912233,2.9125417595192666
0.0033001650082504124,0.3298480800167096,2.984065883873455
0.003400170008500425,0.18961138132877156,2.9865854015759754
0.0035001750087504373,0.19307188710174217,3.012699757401682
0.00360018000900045,0.2264831742569787,2.9534339488795527
0.0037001850092504623,0.16181244520522284,2.9924400826654196
0.003800190009500475,0.18083028409341437,3.0380957827178
0.0039001950097504873,0.05464675802545799,3.0448617844588535
0.0040002000100005,0.3062078428060133,2.9515637264504804
0.004100205010250512,0.0902660655677941,3.000291905848643
0.004200210010500525,0.13824619122641518,2.94637988838808
0.004300215010750537,0.2016345637268681,3.0660813392118
0.00440022001100055,0.3243702653379937,2.8911590033824988
0.004500225011250562,0.22530769089128022,2.980697345709149
0.004600230011500575,0.31885443634997085,2.961168594431909
0.004700235011750587,0.3958202987698455,2.966623049963669
0.0048002400120006,0.3404890295005364,2.999790785018554
0.004900245012250612,0.3648007396254871,2.941101620480955
0.005000250012500625,0.4905959859951453,2.9351094764664216
0.005100255012750637,0.43531458850249966,2.9929399818385596
0.00520026001300065,0.3776722467045263,3.029786261988191
0.005300265013250662,0.4138070648690547,2.977575867677576
0.005400270013500675,0.26719612398601483,3.0185251050103026
0.005500275013750687,0.3235285048601086,2.9946387093235614
0.0056002800140007,0.35888450518375353,2.899795718132672
0.005700285014250712,0.28723070182076477,3.081602478333733
0.005800290014500725,0.4566369211882835,2.9767048581210216
0.005900295014750737,0.18815356182244217,3.065708418963691
0.00600030001500075,0.2839514899466036,2.999085085083144
0.006100305015250762,0.48859793279088276,2.92723876263497
0.006200310015500775,0.2773175639992069,2.980010901719986
0.006300315015750787,0.2723128036681149,2.8869959975312662
0.0064003200160008,0.3958592039819723,2.9730887256137355
0.006500325016250813,0.49055909072638904,2.938897956211424
0.006600330016500825,0.28992077893624246,2.998696883092224
0.006700335016750838,0.2552099827994158,3.057020273508275
0.00680034001700085,0.39784191872173374,3.025083818368664
0.006900345017250863,0.3681484819753247,2.9506641158580305
0.007000350017500875,0.3872431526077971,2.9877218465185216
0.007100355017750888,0.6398332806412026,3.0229075629997237
0.0072003600180009,0.38691891257389566,3.0152861621304896
0.0073003650182509126,0.6335772758151779,3.006314732605757
0.007400370018500925,0.4940231909692206,3.0065445438048624
0.0075003750187509375,0.5595045041618366,2.964279674852003
0.00760038001900095,0.5270897689354567,3.0422692570742664
0.0077003850192509625,0.6017205755783823,3.0875735926279293
0.0078003900195009745,0.5495805617575142,3.059386817727267
0.007900395019750987,0.40480241570031217,3.0178285400603135
0.008000400020001,0.592576315902394,2.9586709879409456
0.008100405020251012,0.42392371992804745,3.015306812515651
0.008200410020501024,0.5412209619401552,3.0210641275019636
0.008300415020751037,0.41681991735489793,3.0030647595167905
0.00840042002100105,0.645563801634613,3.017644830170792
0.008500425021251062,0.41956901799963675,2.94176740023767
0.008600430021501074,0.4913151451283423,3.0492508369660896
0.008700435021751086,0.5028944167508331,3.0014294411349565
0.0088004400220011,0.6492446686177981,2.960540772585978
0.008900445022251112,0.431312651056024,3.0294705953323406
0.009000450022501124,0.6144939914694804,2.9284961131341207
0.009100455022751136,0.5824976730001785,3.015911319052155
0.00920046002300115,0.42587178814504556,3.0504590523054005
0.009300465023251162,0.7111433545183052,3.123311192843099
0.009400470023501174,0.46261602116002865,3.136573909356103
0.009500475023751186,0.5220285421406621,2.947298385522954
0.0096004800240012,0.5872608584798183,2.9545386534678433
0.009700485024251212,0.6164006611480743,3.0204636350102585
0.009800490024501224,0.5509584393490796,2.943344588303373
0.009900495024751238,0.7619928305316139,3.0093192652684166
0.01000050002500125,0.38924683385038394,3.0408038422582333
0.010100505025251262,0.4802399639865848,3.044524610481822
0.010200510025501274,0.5813671410415766,3.053641357847635
0.010300515025751288,0.5423901404269879,2.970045110373935
0.0104005200260013,0.6701909049366798,2.9807125472943836
0.010500525026251312,0.6407189639636334,2.9541347357848475
0.010600530026501324,0.6849739212548884,3.0116215777735853
0.010700535026751338,0.6404272328409479,2.9014560562262797
0.01080054002700135,0.9212670054137877,3.0056650014059483
0.010900545027251362,0.9012364984140935,2.9357505230624574
0.011000550027501374,0.6495052462999285,2.9935346567952297
0.011100555027751388,0.8423556648778763,3.0656614275254395
0.0112005600280014,0.7040071838580615,3.0276809870775927
0.011300565028251412,0.6648350535873195,3.0652096991602447
0.011400570028501424,0.6475331109083046,3.0680710189074443
0.011500575028751438,0.6611236921495309,2.9500745757678843
0.01160058002900145,0.5606859062734797,2.976215422246626
0.011700585029251462,0.7523050663322999,2.8654039210205835
0.011800590029501474,0.5603434616004643,3.014310416172277
0.011900595029751488,0.8567423304448962,2.943693732682918
0.0120006000300015,0.8773343195325649,3.0052447279337766
0.012100605030251512,0.6501736876050515,2.884542255718203
0.012200610030501524,0.7402350693770685,3.0644473042420595
0.012300615030751538,0.7551437542433361,2.9850612800797105
0.01240062003100155,0.6756795102093599,3.030963662653049
0.012500625031251562,0.8714768389230908,2.9791280922841583
0.012600630031501574,0.8273489196285888,3.0118041502548367
0.012700635031751588,0.616069565676093,2.989673589050444
